d,p_los,p_ref_perp,p_tot_perp,p_ref_par,p_tot_par
1.146911123629924259e+04,-1.212426057391714380e+02,-1.212474739234482968e+02,-1.388664123191987301e+02,-1.213097099761257738e+02,-1.389028050312667233e+02
1.153535635602600269e+04,-1.212926307243586024e+02,-1.212974709403971190e+02,-1.389663764993982227e+02,-1.213593495811449543e+02,-1.390025910894542562e+02
1.160198410486825924e+04,-1.213426557098586187e+02,-1.213474681184035688e+02,-1.390663415843357313e+02,-1.214089913998213888e+02,-1.391023790720103364e+02
1.166899669287616416e+04,-1.213926806956679343e+02,-1.213974654565394360e+02,-1.391663075559349920e+02,-1.214586354194381812e+02,-1.392021689550496717e+02
1.173639634286512410e+04,-1.214427056817829964e+02,-1.214474629538819528e+02,-1.392662744135446360e+02,-1.215082816273516357e+02,-1.393019607321258491e+02
1.180418529048936398e+04,-1.214927306682003234e+02,-1.214974606095136096e+02,-1.393662421506928695e+02,-1.215579300109906740e+02,-1.394017543910114796e+02
1.187236578431615817e+04,-1.215427556549164194e+02,-1.215474584225222401e+02,-1.394662107469126227e+02,-1.216075805578564228e+02,-1.395015499055318458e+02
1.194094008590048543e+04,-1.215927806419278880e+02,-1.215974563920009501e+02,-1.395661802072210094e+02,-1.216572332555219305e+02,-1.396013472750010749e+02
1.200991046985987668e+04,-1.216428056292313187e+02,-1.216474545170480610e+02,-1.396661505065525830e+02,-1.217068880916315550e+02,-1.397011464687160469e+02
1.207927922395006135e+04,-1.216928306168234144e+02,-1.216974527967671946e+02,-1.397661216373154787e+02,-1.217565450539008225e+02,-1.398009474734603828e+02
1.214904864914065001e+04,-1.217428556047008072e+02,-1.217474512302670178e+02,-1.398660936017137999e+02,-1.218062041301156455e+02,-1.399007502858346754e+02
1.221922105969166296e+04,-1.217928805928602998e+02,-1.217974498166614836e+02,-1.399660663874432771e+02,-1.218558653081322660e+02,-1.400005548879790354e+02
1.228979878323011508e+04,-1.218429055812986093e+02,-1.218474485550695761e+02,-1.400660399754303853e+02,-1.219055285758767440e+02,-1.401003612553035111e+02
1.236078416082730473e+04,-1.218929305700125383e+02,-1.218974474446154233e+02,-1.401660143643905485e+02,-1.219551939213443745e+02,-1.402001693810188101e+02
1.243217954707653007e+04,-1.219429555589989889e+02,-1.219474464844281982e+02,-1.402659895546492237e+02,-1.220048613325996030e+02,-1.402999792599752311e+02
1.250398731017103091e+04,-1.219929805482547778e+02,-1.219974456736420763e+02,-1.403659655230252099e+02,-1.220545307977753566e+02,-1.403997908635735428e+02
1.257620983198273098e+04,-1.220430055377768639e+02,-1.220474450113963201e+02,-1.404659422725799516e+02,-1.221042023050728318e+02,-1.404996041894590064e+02
1.264884950814107833e+04,-1.220930305275621777e+02,-1.220974444968351094e+02,-1.405659197740735635e+02,-1.221538758427609821e+02,-1.405994192030420891e+02
1.272190874811257345e+04,-1.221430555176076780e+02,-1.221474441291075266e+02,-1.406658980415842279e+02,-1.222035513991761491e+02,-1.406992359130340446e+02
1.279538997528077743e+04,-1.221930805079104374e+02,-1.221974439073676706e+02,-1.407658770652105886e+02,-1.222532289627217779e+02,-1.407990543042234890e+02
1.286929562702651492e+04,-1.222431054984674716e+02,-1.222474438307744720e+02,-1.408658568103103335e+02,-1.223029085218679057e+02,-1.408988743367156076e+02
1.294362815480892277e+04,-1.222931304892759101e+02,-1.222974438984917356e+02,-1.409658373120053341e+02,-1.223525900651508636e+02,-1.409986960403329306e+02
1.301839002424656064e+04,-1.223431554803327970e+02,-1.223474441096880838e+02,-1.410658185203349149e+02,-1.224022735811727784e+02,-1.410985193599391607e+02
1.309358371519941284e+04,-1.223931804716353753e+02,-1.223974444635369707e+02,-1.411658004554425645e+02,-1.224519590586013749e+02,-1.411983443104545870e+02
1.316921172185094838e+04,-1.224432054631807745e+02,-1.224474449592166252e+02,-1.412657831038021925e+02,-1.225016464861694487e+02,-1.412981708731966251e+02
1.324527655279093960e+04,-1.224932304549662234e+02,-1.224974455959099373e+02,-1.413657664526315045e+02,-1.225513358526744980e+02,-1.413979990302551073e+02
1.332178073109875186e+04,-1.225432554469889936e+02,-1.225474463728046857e+02,-1.414657504809406987e+02,-1.226010271469785096e+02,-1.414978287555506427e+02
1.339872679442684966e+04,-1.225932804392463282e+02,-1.225974472890931963e+02,-1.415657352130397726e+02,-1.226507203580073480e+02,-1.415976600682827211e+02
1.347611729508517783e+04,-1.226433054317355840e+02,-1.226474483439725134e+02,-1.416657206205861996e+02,-1.227004154747506135e+02,-1.416974929350853074e+02
1.355395480012561347e+04,-1.226933304244540892e+02,-1.226974495366443563e+02,-1.417657066935606451e+02,-1.227501124862611164e+02,-1.417973273409241131e+02
1.363224189142733121e+04,-1.227433554173992150e+02,-1.227474508663149777e+02,-1.418656934407450763e+02,-1.227998113816545924e+02,-1.418971632895739958e+02
1.371098116578225199e+04,-1.227933804105683748e+02,-1.227974523321952915e+02,-1.419656808351498114e+02,-1.228495121501093479e+02,-1.419970007491061210e+02
1.379017523498125774e+04,-1.228434054039589682e+02,-1.228474539335007165e+02,-1.420656688867506148e+02,-1.228992147808658046e+02,-1.420968397245443953e+02
1.386982672590091715e+04,-1.228934303975685083e+02,-1.228974556694512330e+02,-1.421656575878080560e+02,-1.229489192632262728e+02,-1.421966802032453643e+02
1.394993828059041334e+04,-1.229434553913944370e+02,-1.229474575392713120e+02,-1.422656469029532218e+02,-1.229986255865544962e+02,-1.422965221449945545e+02
1.403051255635941561e+04,-1.229934803854343386e+02,-1.229974595421899295e+02,-1.423656368622374089e+02,-1.230483337402753961e+02,-1.423963655749530801e+02
1.411155222586598939e+04,-1.230435053796857119e+02,-1.230474616774404808e+02,-1.424656274401891096e+02,-1.230980437138745742e+02,-1.424962104628483530e+02
1.419305997720547930e+04,-1.230935303741461553e+02,-1.230974639442608378e+02,-1.425656186491339383e+02,-1.231477554968981281e+02,-1.425960568161906110e+02
1.427503851399947598e+04,-1.231435553688132529e+02,-1.231474663418931925e+02,-1.426656104542429944e+02,-1.231974690789521532e+02,-1.426959045954150156e+02
1.435749055548557044e+04,-1.231935803636846742e+02,-1.231974688695841849e+02,-1.427656028585936383e+02,-1.232471844497025302e+02,-1.427957537988481533e+02
1.444041883660765598e+04,-1.232436053587580602e+02,-1.232474715265848033e+02,-1.428655958655542690e+02,-1.232969015988744985e+02,-1.428956044251345361e+02
1.452382610810642836e+04,-1.232936303540310661e+02,-1.232974743121503138e+02,-1.429655894592877416e+02,-1.233466205162523153e+02,-1.429954564537610793e+02
1.460771513661086647e+04,-1.233436553495014891e+02,-1.233474772255403309e+02,-1.430655836236892355e+02,-1.233963411916789852e+02,-1.430953098639740801e+02
1.469208870472976923e+04,-1.233936803451669704e+02,-1.233974802660187038e+02,-1.431655783914950177e+02,-1.234460636150558059e+02,-1.431951646838335250e+02
1.477694961114429134e+04,-1.234437053410253498e+02,-1.234474834328536161e+02,-1.432655737071619058e+02,-1.234957877763421834e+02,-1.432950208532438978e+02
1.486230067070056430e+04,-1.234937303370743820e+02,-1.234974867253173443e+02,-1.433655696033149809e+02,-1.235455136655551485e+02,-1.433948784002068066e+02
1.494814471450315432e+04,-1.235437553333119070e+02,-1.235474901426864847e+02,-1.434655660331530385e+02,-1.235952412727691296e+02,-1.434947372734114026e+02
1.503448459000906587e+04,-1.235937803297357362e+02,-1.235974936842417549e+02,-1.435655630492306329e+02,-1.236449705881155694e+02,-1.435945975208188656e+02
1.512132316112197805e+04,-1.236438053263437240e+02,-1.236474973492680363e+02,-1.436655605835991594e+02,-1.236947016017826115e+02,-1.436944590700460651e+02
1.520866330828747959e+04,-1.236938303231338239e+02,-1.236975011370543314e+02,-1.437655586682194553e+02,-1.237444343040148311e+02,-1.437943219485347299e+02
1.529650792858837849e+04,-1.237438553201039184e+02,-1.237475050468937496e+02,-1.438655572842194204e+02,-1.237941686851127656e+02,-1.438941861329752498e+02
1.538485993584103198e+04,-1.237938803172519187e+02,-1.237975090780835217e+02,-1.439655564324447710e+02,-1.238439047354327585e+02,-1.439940516197794977e+02
1.547372226069179669e+04,-1.238439053145758351e+02,-1.238475132299248855e+02,-1.440655561028998477e+02,-1.238936424453865328e+02,-1.440939183945552031e+02
1.556309785071431543e+04,-1.238939303120736071e+02,-1.238975175017231010e+02,-1.441655562952103651e+02,-1.239433818054408789e+02,-1.441937864525457940e+02
1.565298967050739520e+04,-1.239439553097432878e+02,-1.239475218927875062e+02,-1.442655569978873586e+02,-1.239931228061174124e+02,-1.442936557779174791e+02
1.574340070179311806e+04,-1.239939803075828593e+02,-1.239975264024313759e+02,-1.443655581984850187e+02,-1.240428654379921767e+02,-1.443935263539053437e+02
1.583433394351599964e+04,-1.240440053055904315e+02,-1.240475310299719638e+02,-1.444655599153174705e+02,-1.240926096916953867e+02,-1.444933981944951427e+02
1.592579241194223505e+04,-1.240940303037640291e+02,-1.240975357747304599e+02,-1.445655621023382196e+02,-1.241423555579110882e+02,-1.445932712494076782e+02
1.601777914075985973e+04,-1.241440553021017621e+02,-1.241475406360319482e+02,-1.446655647973381349e+02,-1.241921030273768025e+02,-1.446931455521328758e+02
1.611029718117945777e+04,-1.241940803006017973e+02,-1.241975456132054774e+02,-1.447655679733317129e+02,-1.242418520908833557e+02,-1.447930210714800978e+02
1.620334960203515220e+04,-1.242441052992622019e+02,-1.242475507055838904e+02,-1.448655716233921282e+02,-1.242916027392743956e+02,-1.448928977963194029e+02
1.629693948988666307e+04,-1.242941302980811997e+02,-1.242975559125039524e+02,-1.449655757611807871e+02,-1.243413549634462925e+02,-1.449927757361102749e+02
1.639106994912141090e+04,-1.243441552970569433e+02,-1.243475612333061520e+02,-1.450655803446703658e+02,-1.243911087543475844e+02,-1.450926548447088180e+02
1.648574410205777895e+04,-1.243941802961876562e+02,-1.243975666673349423e+02,-1.451655854289878675e+02,-1.244408641029789209e+02,-1.451925351730419607e+02
1.658096508904842631e+04,-1.244442052954715621e+02,-1.244475722139384288e+02,-1.452655909471618543e+02,-1.244906210003926361e+02,-1.452924166500966408e+02
1.667673606858455605e+04,-1.244942302949068704e+02,-1.244975778724684972e+02,-1.453655969186492030e+02,-1.245403794376924225e+02,-1.453922992912159202e+02
1.677306021740080178e+04,-1.245442552944919044e+02,-1.245475836422808413e+02,-1.454656033395009445e+02,-1.245901394060331455e+02,-1.454921830883863549e+02
1.686994073058033609e+04,-1.245942802942249017e+02,-1.245975895227347792e+02,-1.455656102380920345e+02,-1.246399008966204605e+02,-1.455920680659058917e+02
1.696738082166115419e+04,-1.246443052941041998e+02,-1.246475955131934370e+02,-1.456656175396793742e+02,-1.246896639007105705e+02,-1.456919541450913016e+02
1.706538372274236463e+04,-1.246943302941280933e+02,-1.246976016130234797e+02,-1.457656252804366375e+02,-1.247394284096098716e+02,-1.457918413580766526e+02
1.716395268459169893e+04,-1.247443552942949339e+02,-1.247476078215953805e+02,-1.458656334497443368e+02,-1.247891944146747960e+02,-1.458917296902772307e+02
1.726309097675307930e+04,-1.247943802946031155e+02,-1.247976141382831372e+02,-1.459656420581134739e+02,-1.248389619073113295e+02,-1.459916191482381862e+02
1.736280188765518324e+04,-1.248444052950509899e+02,-1.248476205624643569e+02,-1.460656510912409658e+02,-1.248887308789748829e+02,-1.460915097137405212e+02
1.746308872472061921e+04,-1.248944302956369654e+02,-1.248976270935202848e+02,-1.461656605092290988e+02,-1.249385013211700084e+02,-1.461914013430213117e+02
1.756395481447540078e+04,-1.249444552963594504e+02,-1.249476337308357330e+02,-1.462656703751491420e+02,-1.249882732254499729e+02,-1.462912940951951555e+02
1.766540350265955567e+04,-1.249944802972168958e+02,-1.249976404737990663e+02,-1.463656806214159474e+02,-1.250380465834166444e+02,-1.463911878988866420e+02
1.776743815433783311e+04,-1.250445052982077385e+02,-1.250476473218021312e+02,-1.464656913076467788e+02,-1.250878213867201083e+02,-1.464910828098044249e+02
1.787006215401159716e+04,-1.250945302993304864e+02,-1.250976542742403410e+02,-1.465657023371421133e+02,-1.251375976270584403e+02,-1.465909787275348606e+02
1.797327890573084369e+04,-1.251445553005835905e+02,-1.251476613305125483e+02,-1.466657138012790256e+02,-1.251873752961773789e+02,-1.466908757395549401e+02
1.807709183320723605e+04,-1.251945803019655727e+02,-1.251976684900211012e+02,-1.467657256339119272e+02,-1.252371543858701273e+02,-1.467907737760147029e+02
1.818150437992774823e+04,-1.252446053034749696e+02,-1.252476757521718014e+02,-1.468657378988995674e+02,-1.252869348879770115e+02,-1.468906728969464268e+02
1.828652000926866094e+04,-1.252946303051102745e+02,-1.252976831163738325e+02,-1.469657504999661910e+02,-1.253367167943852678e+02,-1.469905730024462116e+02
1.839214220461072182e+04,-1.253446553068701235e+02,-1.253476905820398883e+02,-1.470657634838661636e+02,-1.253865000970287014e+02,-1.470904741355035128e+02
1.849837446945438569e+04,-1.253946803087530100e+02,-1.253976981485859028e+02,-1.471657768710855976e+02,-1.254362847878874732e+02,-1.471903763128898106e+02
1.860522032753634994e+04,-1.254447053107575982e+02,-1.254477058154313482e+02,-1.472657906051770169e+02,-1.254860708589878300e+02,-1.472902794745489814e+02
1.871268332294613720e+04,-1.254947303128824387e+02,-1.254977135819988945e+02,-1.473658047008274536e+02,-1.255358583024018628e+02,-1.473901836315017704e+02
1.882076702024380938e+04,-1.255447553151261531e+02,-1.255477214477145935e+02,-1.474658191828636404e+02,-1.255856471102470948e+02,-1.474900888049182868e+02
1.892947500457828210e+04,-1.255947803174874196e+02,-1.255977294120078795e+02,-1.475658339977550781e+02,-1.256354372746864811e+02,-1.475899949377186147e+02
1.903881088180599181e+04,-1.256448053199648740e+02,-1.256477374743113273e+02,-1.476658491897599674e+02,-1.256852287879278975e+02,-1.476899020705241128e+02
1.914877827861081823e+04,-1.256948303225571948e+02,-1.256977456340609649e+02,-1.477658646985567827e+02,-1.257350216422240266e+02,-1.477898101395124115e+02
1.925938084262405755e+04,-1.257448553252630319e+02,-1.257477538906959182e+02,-1.478658805753843524e+02,-1.257848158298720307e+02,-1.478897191923185801e+02
1.937062224254573084e+04,-1.257948803280811347e+02,-1.257977622436586529e+02,-1.479658968176073301e+02,-1.258346113432133961e+02,-1.479896292227833214e+02
1.948250616826600890e+04,-1.258449053310101817e+02,-1.258477706923947892e+02,-1.480659133540367804e+02,-1.258844081746335206e+02,-1.480895401562895302e+02
1.959503633098771752e+04,-1.258949303340489081e+02,-1.258977792363531307e+02,-1.481659302528315720e+02,-1.259342063165615997e+02,-1.481894520574339822e+02
1.970821646334954858e+04,-1.259449553371960633e+02,-1.259477878749857496e+02,-1.482659475011399479e+02,-1.259840057614703142e+02,-1.482893649099123081e+02
1.982205031954961669e+04,-1.259949803404503967e+02,-1.259977966077477447e+02,-1.483659650292232470e+02,-1.260338065018755884e+02,-1.483892786406157427e+02
1.993654167547028555e+04,-1.260450053438106863e+02,-1.260478054340975405e+02,-1.484659829090103926e+02,-1.260836085303363348e+02,-1.484891933179662828e+02
2.005169432880309978e+04,-1.260950303472757383e+02,-1.260978143534964744e+02,-1.485660011433194256e+02,-1.261334118394542116e+02,-1.485891089413710233e+02
2.016751209917508095e+04,-1.261450553508443306e+02,-1.261478233654091525e+02,-1.486660196502721476e+02,-1.261832164218733965e+02,-1.486890254256537673e+02
2.028399882827513647e+04,-1.261950803545152979e+02,-1.261978324693031794e+02,-1.487660385052823244e+02,-1.262330222702803297e+02,-1.487889428427758389e+02
2.040115837998161078e+04,-1.262451053582874181e+02,-1.262478416646492718e+02,-1.488660576450154167e+02,-1.262828293774034307e+02,-1.488888611261228050e+02
2.051899464049058224e+04,-1.262951303621595969e+02,-1.262978509509211733e+02,-1.489660771106253492e+02,-1.263326377360129413e+02,-1.489887803134724322e+02
2.063751151844446940e+04,-1.263451553661306264e+02,-1.263478603275956544e+02,-1.490660968710769794e+02,-1.263824473389205849e+02,-1.490887003705120151e+02
2.075671294506201593e+04,-1.263951803701994265e+02,-1.263978697941525695e+02,-1.491661169182867184e+02,-1.264322581789794526e+02,-1.491886212858741203e+02
2.087660287426840296e+04,-1.264452053743648605e+02,-1.264478793500747003e+02,-1.492661372817185566e+02,-1.264820702490836482e+02,-1.492885430857160998e+02
2.099718528282651823e+04,-1.264952303786258057e+02,-1.264978889948477843e+02,-1.493661579591079942e+02,-1.265318835421680319e+02,-1.493884657645205607e+02
2.111846417046900388e+04,-1.265452553829811961e+02,-1.265478987279606571e+02,-1.494661789154767746e+02,-1.265816980512082068e+02,-1.494883892841111503e+02
2.124044356003061330e+04,-1.265952803874299235e+02,-1.265979085489049538e+02,-1.495662001532507475e+02,-1.266315137692200068e+02,-1.495883136436926577e+02
2.136312749758201244e+04,-1.266453053919709362e+02,-1.266479184571753223e+02,-1.496662216846815738e+02,-1.266813306892594113e+02,-1.496882388523033285e+02
2.148652005256363191e+04,-1.266953303966031683e+02,-1.266979284522693092e+02,-1.497662434745154769e+02,-1.267311488044223324e+02,-1.497881648715466270e+02
