step,power_db,theta_deg,phi_deg
9.489000000000000000e+03,-8.219891079807608492e+01,1.172022018432617188e+02,-1.244127559661865234e+01
9.490000000000000000e+03,-8.219847018485788226e+01,1.172022018432617188e+02,-1.244118976593017578e+01
9.491000000000000000e+03,-8.219802961633753569e+01,1.172022171020507812e+02,-1.244110393524169922e+01
9.492000000000000000e+03,-8.219758973230483434e+01,1.172022247314453125e+02,-1.244101905822753906e+01
9.493000000000000000e+03,-8.219714061668727823e+01,1.172022399902343750e+02,-1.244093322753906250e+01
9.494000000000000000e+03,-8.219670402102602225e+01,1.172022399902343750e+02,-1.244084835052490234e+01
9.495000000000000000e+03,-8.219625915440524011e+01,1.172022399902343750e+02,-1.244076251983642578e+01
9.496000000000000000e+03,-8.219581561242442547e+01,1.172022552490234375e+02,-1.244067764282226562e+01
9.497000000000000000e+03,-8.219537851046537469e+01,1.172022705078125000e+02,-1.244059181213378906e+01
9.498000000000000000e+03,-8.219493473870643641e+01,1.172022705078125000e+02,-1.244050693511962891e+01
9.499000000000000000e+03,-8.219448589755083390e+01,1.172022705078125000e+02,-1.244042110443115234e+01
9.500000000000000000e+03,-8.219404605264783470e+01,1.172022857666015625e+02,-1.244033622741699219e+01
9.501000000000000000e+03,-8.219359698371783907e+01,1.172022933959960938e+02,-1.244025039672851562e+01
9.502000000000000000e+03,-8.219315786797480428e+01,1.172023086547851562e+02,-1.244016551971435547e+01
9.503000000000000000e+03,-8.219271368397544109e+01,1.172023239135742188e+02,-1.244007968902587891e+01
9.504000000000000000e+03,-8.219227401851304649e+01,1.172023239135742188e+02,-1.243999385833740234e+01
9.505000000000000000e+03,-8.219183439755641984e+01,1.172023239135742188e+02,-1.243990707397460938e+01
9.506000000000000000e+03,-8.219139354332287439e+01,1.172023239135742188e+02,-1.243982124328613281e+01
9.507000000000000000e+03,-8.219094634562171109e+01,1.172023391723632812e+02,-1.243973445892333984e+01
9.508000000000000000e+03,-8.219050526214287800e+01,1.172023544311523438e+02,-1.243964958190917969e+01
9.509000000000000000e+03,-8.219006326542060492e+01,1.172023620605468750e+02,-1.243956375122070312e+01
9.510000000000000000e+03,-8.218962291024284639e+01,1.172023620605468750e+02,-1.243947887420654297e+01
9.511000000000000000e+03,-8.218917844906228254e+01,1.172023620605468750e+02,-1.243939304351806641e+01
9.512000000000000000e+03,-8.218874393005725665e+01,1.172023620605468750e+02,-1.243930816650390625e+01
9.513000000000000000e+03,-8.218829157842898780e+01,1.172023773193359375e+02,-1.243922233581542969e+01
9.514000000000000000e+03,-8.218785267957856888e+01,1.172023925781250000e+02,-1.243913745880126953e+01
9.515000000000000000e+03,-8.218740871866934583e+01,1.172024078369140625e+02,-1.243905162811279297e+01
9.516000000000000000e+03,-8.218697054726371221e+01,1.172024230957031250e+02,-1.243896675109863281e+01
9.517000000000000000e+03,-8.218652603834624415e+01,1.172024307250976562e+02,-1.243888092041015625e+01
9.518000000000000000e+03,-8.218608285113222678e+01,1.172024307250976562e+02,-1.243879604339599609e+01
9.519000000000000000e+03,-8.218564704661604026e+01,1.172024307250976562e+02,-1.243871021270751953e+01
9.520000000000000000e+03,-8.218520012122796459e+01,1.172024307250976562e+02,-1.243862533569335938e+01
9.521000000000000000e+03,-8.218476121571795545e+01,1.172024307250976562e+02,-1.243853950500488281e+01
9.522000000000000000e+03,-8.218432331133115554e+01,1.172024459838867188e+02,-1.243845462799072266e+01
9.523000000000000000e+03,-8.218388002994055341e+01,1.172024612426757812e+02,-1.243836879730224609e+01
9.524000000000000000e+03,-8.218343615607349761e+01,1.172024765014648438e+02,-1.243828392028808594e+01
9.525000000000000000e+03,-8.218300157353283453e+01,1.172024917602539062e+02,-1.243819808959960938e+01
9.526000000000000000e+03,-8.218255492028919207e+01,1.172024993896484375e+02,-1.243811321258544922e+01
9.527000000000000000e+03,-8.218211150058971270e+01,1.172024993896484375e+02,-1.243802738189697266e+01
9.528000000000000000e+03,-8.218167258836515998e+01,1.172024993896484375e+02,-1.243794155120849609e+01
9.529000000000000000e+03,-8.218122957743567270e+01,1.172024993896484375e+02,-1.243785667419433594e+01
9.530000000000000000e+03,-8.218078693035596416e+01,1.172024993896484375e+02,-1.243777084350585938e+01
9.531000000000000000e+03,-8.218034560291464174e+01,1.172025146484375000e+02,-1.243768596649169922e+01
9.532000000000000000e+03,-8.217990495751504909e+01,1.172025299072265625e+02,-1.243760013580322266e+01
9.533000000000000000e+03,-8.217946722392498771e+01,1.172025451660156250e+02,-1.243751525878906250e+01
9.534000000000000000e+03,-8.217901551892252598e+01,1.172025527954101562e+02,-1.243742942810058594e+01
9.535000000000000000e+03,-8.217858551902443764e+01,1.172025680541992188e+02,-1.243734455108642578e+01
9.536000000000000000e+03,-8.217814345981027202e+01,1.172025680541992188e+02,-1.243725872039794922e+01
9.537000000000000000e+03,-8.217770080871217431e+01,1.172025680541992188e+02,-1.243717384338378906e+01
9.538000000000000000e+03,-8.217725883953706045e+01,1.172025680541992188e+02,-1.243708801269531250e+01
9.539000000000000000e+03,-8.217681978069323634e+01,1.172025833129882812e+02,-1.243700313568115234e+01
9.540000000000000000e+03,-8.217638203959674570e+01,1.172025985717773438e+02,-1.243691730499267578e+01
9.541000000000000000e+03,-8.217594370599928766e+01,1.172025985717773438e+02,-1.243683242797851562e+01
9.542000000000000000e+03,-8.217550159731769099e+01,1.172026138305664062e+02,-1.243674659729003906e+01
9.543000000000000000e+03,-8.217506048837053356e+01,1.172026214599609375e+02,-1.243666172027587891e+01
9.544000000000000000e+03,-8.217462483382824701e+01,1.172026214599609375e+02,-1.243657588958740234e+01
9.545000000000000000e+03,-8.217418031394075228e+01,1.172026367187500000e+02,-1.243649101257324219e+01
9.546000000000000000e+03,-8.217374156620074643e+01,1.172026367187500000e+02,-1.243640518188476562e+01
9.547000000000000000e+03,-8.217330381712748988e+01,1.172026367187500000e+02,-1.243631935119628906e+01
9.548000000000000000e+03,-8.217285816009264465e+01,1.172026519775390625e+02,-1.243623447418212891e+01
9.549000000000000000e+03,-8.217241668344045991e+01,1.172026672363281250e+02,-1.243614864349365234e+01
9.550000000000000000e+03,-8.217198288410642704e+01,1.172026824951171875e+02,-1.243606376647949219e+01
9.551000000000000000e+03,-8.217153259280296140e+01,1.172026824951171875e+02,-1.243597793579101562e+01
9.552000000000000000e+03,-8.217109379450128870e+01,1.172026901245117188e+02,-1.243589305877685547e+01
9.553000000000000000e+03,-8.217064995378737535e+01,1.172026901245117188e+02,-1.243580722808837891e+01
9.554000000000000000e+03,-8.217021569510124834e+01,1.172026901245117188e+02,-1.243572235107421875e+01
9.555000000000000000e+03,-8.216977416911306875e+01,1.172027053833007812e+02,-1.243563652038574219e+01
9.556000000000000000e+03,-8.216933681973266346e+01,1.172027206420898438e+02,-1.243555164337158203e+01
9.557000000000000000e+03,-8.216889601866753878e+01,1.172027359008789062e+02,-1.243546581268310547e+01
9.558000000000000000e+03,-8.216846066427210360e+01,1.172027359008789062e+02,-1.243538093566894531e+01
9.559000000000000000e+03,-8.216801677483528010e+01,1.172027359008789062e+02,-1.243529510498046875e+01
9.560000000000000000e+03,-8.216757801390330940e+01,1.172027511596679688e+02,-1.243521022796630859e+01
9.561000000000000000e+03,-8.216713834430132124e+01,1.172027587890625000e+02,-1.243512439727783203e+01
9.562000000000000000e+03,-8.216669617814977755e+01,1.172027587890625000e+02,-1.243503952026367188e+01
9.563000000000000000e+03,-8.216625977380815016e+01,1.172027740478515625e+02,-1.243495368957519531e+01
9.564000000000000000e+03,-8.216582150790635808e+01,1.172027740478515625e+02,-1.243486881256103516e+01
9.565000000000000000e+03,-8.216538550897949733e+01,1.172027893066406250e+02,-1.243478298187255859e+01
9.566000000000000000e+03,-8.216494542626647046e+01,1.172027893066406250e+02,-1.243469810485839844e+01
9.567000000000000000e+03,-8.216450475320030478e+01,1.172027893066406250e+02,-1.243461227416992188e+01
9.568000000000000000e+03,-8.216407206083849246e+01,1.172028045654296875e+02,-1.243452739715576172e+01
9.569000000000000000e+03,-8.216362417600350909e+01,1.172028121948242188e+02,-1.243444252014160156e+01
9.570000000000000000e+03,-8.216319125398561596e+01,1.172028274536132812e+02,-1.243435764312744141e+01
9.571000000000000000e+03,-8.216275044152460794e+01,1.172028427124023438e+02,-1.243427371978759766e+01
9.572000000000000000e+03,-8.216231062573581312e+01,1.172028579711914062e+02,-1.243418884277343750e+01
9.573000000000000000e+03,-8.216187402727652511e+01,1.172028579711914062e+02,-1.243410396575927734e+01
9.574000000000000000e+03,-8.216143874169466699e+01,1.172028579711914062e+02,-1.243402004241943359e+01
9.575000000000000000e+03,-8.216099778985474700e+01,1.172028579711914062e+02,-1.243393516540527344e+01
9.576000000000000000e+03,-8.216055878588122141e+01,1.172028579711914062e+02,-1.243385028839111328e+01
9.577000000000000000e+03,-8.216012204633942417e+01,1.172028732299804688e+02,-1.243376636505126953e+01
9.578000000000000000e+03,-8.215967837408774699e+01,1.172028808593750000e+02,-1.243368053436279297e+01
9.579000000000000000e+03,-8.215924584520486462e+01,1.172028961181640625e+02,-1.243359565734863281e+01
9.580000000000000000e+03,-8.215879909190172725e+01,1.172029113769531250e+02,-1.243350982666015625e+01
9.581000000000000000e+03,-8.215836633355309004e+01,1.172029113769531250e+02,-1.243342494964599609e+01
9.582000000000000000e+03,-8.215792284061839723e+01,1.172029113769531250e+02,-1.243333911895751953e+01
9.583000000000000000e+03,-8.215748636606141986e+01,1.172029113769531250e+02,-1.243325424194335938e+01
9.584000000000000000e+03,-8.215705152000290923e+01,1.172029266357421875e+02,-1.243316841125488281e+01
9.585000000000000000e+03,-8.215660816130720434e+01,1.172029418945312500e+02,-1.243308353424072266e+01
9.586000000000000000e+03,-8.215617150198835361e+01,1.172029495239257812e+02,-1.243299770355224609e+01
9.587000000000000000e+03,-8.215573266875053093e+01,1.172029647827148438e+02,-1.243291282653808594e+01
9.588000000000000000e+03,-8.215530053263609034e+01,1.172029647827148438e+02,-1.243282699584960938e+01
9.589000000000000000e+03,-8.215486558860467881e+01,1.172029647827148438e+02,-1.243274211883544922e+01
9.590000000000000000e+03,-8.215442181952585088e+01,1.172029647827148438e+02,-1.243265628814697266e+01
9.591000000000000000e+03,-8.215399108063478195e+01,1.172029800415039062e+02,-1.243257045745849609e+01
9.592000000000000000e+03,-8.215354771757276353e+01,1.172029953002929688e+02,-1.243248558044433594e+01
9.593000000000000000e+03,-8.215311199912079587e+01,1.172030105590820312e+02,-1.243239974975585938e+01
9.594000000000000000e+03,-8.215267410812228377e+01,1.172030181884765625e+02,-1.243231582641601562e+01
9.595000000000000000e+03,-8.215223816072821705e+01,1.172030181884765625e+02,-1.243223094940185547e+01
9.596000000000000000e+03,-8.215179909164668004e+01,1.172030181884765625e+02,-1.243214702606201172e+01
9.597000000000000000e+03,-8.215136006695026083e+01,1.172030181884765625e+02,-1.243206214904785156e+01
9.598000000000000000e+03,-8.215092520087546291e+01,1.172030334472656250e+02,-1.243197727203369141e+01
9.599000000000000000e+03,-8.215049006189127567e+01,1.172030487060546875e+02,-1.243189334869384766e+01
9.600000000000000000e+03,-8.215005496650123007e+01,1.172030639648437500e+02,-1.243180847167968750e+01
9.601000000000000000e+03,-8.214960852483478959e+01,1.172030639648437500e+02,-1.243172264099121094e+01
9.602000000000000000e+03,-8.214917383410060836e+01,1.172030639648437500e+02,-1.243163776397705078e+01
9.603000000000000000e+03,-8.214873444205373687e+01,1.172030639648437500e+02,-1.243155193328857422e+01
9.604000000000000000e+03,-8.214829952250509848e+01,1.172030792236328125e+02,-1.243146705627441406e+01
9.605000000000000000e+03,-8.214786433024903545e+01,1.172030868530273438e+02,-1.243138122558593750e+01
9.606000000000000000e+03,-8.214742254085876993e+01,1.172031021118164062e+02,-1.243129634857177734e+01
9.607000000000000000e+03,-8.214698712027514205e+01,1.172031173706054688e+02,-1.243121147155761719e+01
9.608000000000000000e+03,-8.214655364031470697e+01,1.172031326293945312e+02,-1.243112754821777344e+01
9.609000000000000000e+03,-8.214611040357868887e+01,1.172031326293945312e+02,-1.243104267120361328e+01
9.610000000000000000e+03,-8.214568048819556623e+01,1.172031326293945312e+02,-1.243095779418945312e+01
9.611000000000000000e+03,-8.214523797269185934e+01,1.172031326293945312e+02,-1.243087387084960938e+01
9.612000000000000000e+03,-8.214480751158899352e+01,1.172031326293945312e+02,-1.243078899383544922e+01
9.613000000000000000e+03,-8.214436508502197398e+01,1.172031402587890625e+02,-1.243070411682128906e+01
9.614000000000000000e+03,-8.214393881805673914e+01,1.172031555175781250e+02,-1.243061828613281250e+01
9.615000000000000000e+03,-8.214349711185177227e+01,1.172031707763671875e+02,-1.243053340911865234e+01
9.616000000000000000e+03,-8.214305860964384465e+01,1.172031860351562500e+02,-1.243044757843017578e+01
9.617000000000000000e+03,-8.214262457397191497e+01,1.172032012939453125e+02,-1.243036174774169922e+01
9.618000000000000000e+03,-8.214218647569424547e+01,1.172032012939453125e+02,-1.243027687072753906e+01
9.619000000000000000e+03,-8.214174778998062720e+01,1.172032012939453125e+02,-1.243019104003906250e+01
9.620000000000000000e+03,-8.214131388528625166e+01,1.172032012939453125e+02,-1.243010711669921875e+01
9.621000000000000000e+03,-8.214087623494791046e+01,1.172032089233398438e+02,-1.243002223968505859e+01
9.622000000000000000e+03,-8.214044210160017201e+01,1.172032241821289062e+02,-1.242993831634521484e+01
9.623000000000000000e+03,-8.214000801164529264e+01,1.172032394409179688e+02,-1.242985343933105469e+01
9.624000000000000000e+03,-8.213956670502815882e+01,1.172032394409179688e+02,-1.242976856231689453e+01
9.625000000000000000e+03,-8.213913301818094226e+01,1.172032394409179688e+02,-1.242968463897705078e+01
9.626000000000000000e+03,-8.213869558754825562e+01,1.172032546997070312e+02,-1.242959976196289062e+01
9.627000000000000000e+03,-8.213825283647311437e+01,1.172032699584960938e+02,-1.242951488494873047e+01
9.628000000000000000e+03,-8.213782369818207485e+01,1.172032699584960938e+02,-1.242943096160888672e+01
9.629000000000000000e+03,-8.213738545291398907e+01,1.172032775878906250e+02,-1.242934608459472656e+01
9.630000000000000000e+03,-8.213694851371923278e+01,1.172032775878906250e+02,-1.242926120758056641e+01
9.631000000000000000e+03,-8.213651161848004278e+01,1.172032928466796875e+02,-1.242917728424072266e+01
9.632000000000000000e+03,-8.213608107519681312e+01,1.172032928466796875e+02,-1.242909145355224609e+01
9.633000000000000000e+03,-8.213564805163711924e+01,1.172033081054687500e+02,-1.242900657653808594e+01
9.634000000000000000e+03,-8.213520687247358865e+01,1.172033081054687500e+02,-1.242892074584960938e+01
9.635000000000000000e+03,-8.213477362075946075e+01,1.172033233642578125e+02,-1.242883586883544922e+01
9.636000000000000000e+03,-8.213434104281080295e+01,1.172033386230468750e+02,-1.242875099182128906e+01
9.637000000000000000e+03,-8.213390787745885291e+01,1.172033462524414062e+02,-1.242866611480712891e+01
9.638000000000000000e+03,-8.213346719023786591e+01,1.172033462524414062e+02,-1.242858028411865234e+01
9.639000000000000000e+03,-8.213303032987865038e+01,1.172033462524414062e+02,-1.242849540710449219e+01
9.640000000000000000e+03,-8.213259634978770407e+01,1.172033462524414062e+02,-1.242841053009033203e+01
9.641000000000000000e+03,-8.213216367352413272e+01,1.172033615112304688e+02,-1.242832565307617188e+01
9.642000000000000000e+03,-8.213173072527773400e+01,1.172033767700195312e+02,-1.242824172973632812e+01
9.643000000000000000e+03,-8.213128962880426798e+01,1.172033920288085938e+02,-1.242815685272216797e+01
9.644000000000000000e+03,-8.213085708269983343e+01,1.172033996582031250e+02,-1.242807197570800781e+01
9.645000000000000000e+03,-8.213042016981154347e+01,1.172033996582031250e+02,-1.242798805236816406e+01
9.646000000000000000e+03,-8.212999085987590320e+01,1.172033996582031250e+02,-1.242790317535400391e+01
9.647000000000000000e+03,-8.212955025499637429e+01,1.172033996582031250e+02,-1.242781925201416016e+01
9.648000000000000000e+03,-8.212911756719037726e+01,1.172033996582031250e+02,-1.242773437500000000e+01
9.649000000000000000e+03,-8.212868429276082338e+01,1.172034149169921875e+02,-1.242764854431152344e+01
9.650000000000000000e+03,-8.212824885772526784e+01,1.172034301757812500e+02,-1.242756366729736328e+01
9.651000000000000000e+03,-8.212781283674158317e+01,1.172034454345703125e+02,-1.242747879028320312e+01
