distance,path_loss,shadowing,fast_fading,total
1215.607803901951,-8.98762003676742,3.138179149867013,2.6761075104081247,-3.173333376492283
1220.6103051525763,-9.01373678930486,3.077893441816898,2.176397485587625,-3.7594458619003364
1225.6128064032016,-9.039797570666455,3.021429123351461,1.7878006225200234,-4.230567824794971
1230.615307653827,-9.065802620244465,2.9680365363605006,-2.784146797718522,-8.881912881602487
1235.6178089044524,-9.091752175898579,2.9182124578104873,6.190916675797444,0.017376957709352325
1240.6203101550777,-9.117646473968978,2.8724150488001357,-7.547038493960845,-13.792269919129687
1245.622811405703,-9.143485749289239,2.8308203452498693,-2.691796872793676,-9.004462276833046
1250.6253126563283,-9.16927023519913,2.792980081056527,-1.3083818056568959,-7.684671959799499
1255.6278139069536,-9.195000163557232,2.758799959495381,1.6697745878865637,-4.766425616175288
1260.630315157579,-9.220675764753464,2.7283441378716953,1.3240118521264952,-5.168319774755274
1265.6328164082042,-9.246297267721458,2.7031403695760723,-1.2379965826545827,-7.7811534807999685
1270.6353176588295,-9.271864899950803,2.6817554761974005,0.10365141506724607,-6.4864580086861565
1275.6378189094548,-9.297378887499164,2.664269846357822,-1.1923963290626751,-7.825505370204017
1280.6403201600801,-9.32283945500428,2.6518147915030488,-0.28107123506442,-6.952095898565651
1285.6428214107054,-9.348246825695831,2.6427457420605496,1.436505558605894,-5.268995525029387
1290.6453226613307,-9.37360122140717,2.638165642685852,6.31891508060588,-0.4165204981154389
1295.647823911956,-9.39890286258696,2.6375554429479213,-2.821191371597271,-9.58253879123631
1300.6503251625813,-9.42415196831066,2.641678562690535,-1.259115306164909,-8.041588711785035
1305.6528264132066,-9.449348756291919,2.650158758523999,-8.095856828816915,-14.895046826584835
1310.655327663832,-9.474493442893836,2.6619350905899224,1.2304996492541918,-5.5820587030497215
1315.6578289144572,-9.499586243140095,2.678008278189614,-1.0929092277815347,-7.914487192732016
1320.6603301650825,-9.524627370726023,2.6980619024622787,-5.313596224415318,-12.140161692679062
