col row val
78 1 0.508258
79 1 -0.231456
80 1 0.230899
81 1 0.281468
82 1 0.073481
83 1 0.049191
84 1 0.767331
85 1 0.389688
86 1 0.015402
87 1 -0.226998
88 1 -0.472537
89 1 0.535951
90 1 -0.079469
91 1 0.311908
92 1 -0.379224
93 1 -0.454846
94 1 -0.095989
95 1 0.369617
96 1 -0.207877
97 1 0.238740
98 1 -0.626961
99 1 -0.273574
100 1 0.169830
101 1 0.458045
102 1 -0.195291
103 1 0.336586
104 1 0.081515
105 1 0.326734
106 1 -0.746041
107 1 -0.231816
108 1 -0.100045
109 1 -0.026804
110 1 -0.060077
111 1 -0.057954
112 1 -0.685889
113 1 -0.328014
114 1 0.258930
115 1 -0.348056
116 1 -0.382924
117 1 -0.334104
118 1 0.264690
119 1 0.824263
120 1 0.319676
121 1 0.057457
122 1 0.242846
123 1 -0.505255
124 1 -0.555564
125 1 -0.224042
126 1 0.588844
127 1 0.151643

0 2 -0.176166
1 2 -0.039792
2 2 0.348574
3 2 0.058919
4 2 -0.041059
5 2 0.297431
6 2 0.197432
7 2 0.120356
8 2 -0.256448
9 2 -0.169513
10 2 -0.107194
11 2 -0.194631
12 2 0.249953
13 2 0.013770
14 2 -0.124986
15 2 -0.472421
16 2 -0.407515
17 2 0.094585
18 2 0.267067
19 2 0.193429
20 2 -0.596564
21 2 -0.041661
22 2 0.024818
23 2 0.110049
24 2 -0.058852
25 2 -0.124459
26 2 0.317327
27 2 0.014638
28 2 0.535219
29 2 -0.578553
30 2 -0.638541
31 2 -0.316052
32 2 -0.264213
33 2 0.218921
34 2 0.258232
35 2 0.044408
36 2 -0.099800
37 2 0.082805
38 2 -0.607507
39 2 0.218668
40 2 -0.227455
41 2 0.084808
42 2 0.171442
43 2 0.061079
44 2 -0.186483
45 2 -0.119014
46 2 0.239217
47 2 -0.294272
48 2 0.338081
49 2 -0.101039
50 2 0.000850
51 2 -0.046979
52 2 -0.002250
53 2 -0.485219
54 2 0.398394
55 2 0.012153
56 2 0.177786
57 2 -0.770021
58 2 -0.130254
59 2 0.636750
60 2 -0.019187
61 2 -0.160920
62 2 -0.662971
63 2 -0.067368
64 2 -0.015494
65 2 0.499184
66 2 0.228141
67 2 0.094307
68 2 0.289006
69 2 0.365073
70 2 -0.022243
71 2 0.255654
72 2 0.499655
73 2 -0.342947
74 2 0.046047
75 2 -0.380478
76 2 -0.289714
77 2 -0.127082
78 2 0.157435
79 2 -0.100885
80 2 -0.010196
81 2 0.056327
82 2 -0.427955
83 2 0.092280
84 2 0.620713
85 2 0.207826
86 2 -0.123584
87 2 0.133743
88 2 -0.265741
89 2 0.741071
90 2 -0.340969
91 2 0.473079
92 2 0.015660
93 2 -0.075921
94 2 0.100780
95 2 0.385603
96 2 0.037944
97 2 -0.054657
98 2 -0.551707
99 2 -0.286203
100 2 0.175609
101 2 0.473096
102 2 -0.068259
103 2 0.235160
104 2 -0.129114
105 2 0.295897
106 2 -0.353203
107 2 -0.122799
108 2 -0.037427
109 2 -0.638935
110 2 -0.162783
